50.602560254291866;5.7402055016148088#-3.726921115987532;-3.654328319781158#2.6718981909363426E-16;2.2970672699458736E-16#1.2423070386625117;1.2181094399270511#-1.8922638244324676E-16;-2.23763073992676E-16#-0.7453842231975073;-0.73086566395623054#1.3705801214752449E-15;1.3075613690461124E-15#0.5324173022839348;0.52204690282587785#-1.8922638244324676E-16;-2.23763073992676E-16#-0.41410234622083752;-0.40603647997568343#9.2922400052260064E-16;8.7288556257943186E-16#0.33881101054432078;0.33221166543465097#-1.2926166848248576E-15;-1.3056615913688903E-15#-0.28668623969134938;-0.28110217844470353#1.6858344935842763E-15;1.615519838203691E-15
-3.7269211159875302;-3.6543283197811589#40.02408652987738;5.7402055016148088#-3.726921115987532;-3.654328319781158#2.6718981909363426E-16;2.2970672699458736E-16#1.2423070386625117;1.2181094399270511#-1.8922638244324676E-16;-2.23763073992676E-16#-0.7453842231975073;-0.73086566395623054#1.3705801214752449E-15;1.3075613690461124E-15#0.5324173022839348;0.52204690282587785#-1.8922638244324676E-16;-2.23763073992676E-16#-0.41410234622083752;-0.40603647997568343#9.2922400052260064E-16;8.7288556257943186E-16#0.33881101054432078;0.33221166543465097#-1.2926166848248576E-15;-1.3056615913688903E-15#-0.28668623969134938;-0.28110217844470353
2.6718981909363426E-16;2.1203697876423444E-16#-3.7269211159875302;-3.6543283197811589#30.834501694351786;5.7402055016148088#-3.726921115987532;-3.654328319781158#2.6718981909363426E-16;2.2970672699458736E-16#1.2423070386625117;1.2181094399270511#-1.8922638244324676E-16;-2.23763073992676E-16#-0.7453842231975073;-0.73086566395623054#1.3705801214752449E-15;1.3075613690461124E-15#0.5324173022839348;0.52204690282587785#-1.8922638244324676E-16;-2.23763073992676E-16#-0.41410234622083752;-0.40603647997568343#9.2922400052260064E-16;8.7288556257943186E-16#0.33881101054432078;0.33221166543465097#-1.2926166848248576E-15;-1.3056615913688903E-15
1.2423070386625088;1.2181094399270544#2.6718981909363426E-16;2.1203697876423444E-16#-3.7269211159875302;-3.6543283197811589#23.033805747715078;5.7402055016148088#-3.726921115987532;-3.654328319781158#2.6718981909363426E-16;2.2970672699458736E-16#1.2423070386625117;1.2181094399270511#-1.8922638244324676E-16;-2.23763073992676E-16#-0.7453842231975073;-0.73086566395623054#1.3705801214752449E-15;1.3075613690461124E-15#0.5324173022839348;0.52204690282587785#-1.8922638244324676E-16;-2.23763073992676E-16#-0.41410234622083752;-0.40603647997568343#9.2922400052260064E-16;8.7288556257943186E-16#0.33881101054432078;0.33221166543465097
-1.8922638244324676E-16;-2.23763073992676E-16#1.2423070386625088;1.2181094399270544#2.6718981909363426E-16;2.1203697876423444E-16#-3.7269211159875302;-3.6543283197811589#16.621998689967256;5.7402055016148088#-3.726921115987532;-3.654328319781158#2.6718981909363426E-16;2.2970672699458736E-16#1.2423070386625117;1.2181094399270511#-1.8922638244324676E-16;-2.23763073992676E-16#-0.7453842231975073;-0.73086566395623054#1.3705801214752449E-15;1.3075613690461124E-15#0.5324173022839348;0.52204690282587785#-1.8922638244324676E-16;-2.23763073992676E-16#-0.41410234622083752;-0.40603647997568343#9.2922400052260064E-16;8.7288556257943186E-16
-0.74538422319750497;-0.73086566395623276#-1.8922638244324676E-16;-2.23763073992676E-16#1.2423070386625088;1.2181094399270544#2.6718981909363426E-16;2.1203697876423444E-16#-3.7269211159875302;-3.6543283197811589#11.599080521108329;5.7402055016148088#-3.726921115987532;-3.654328319781158#2.6718981909363426E-16;2.2970672699458736E-16#1.2423070386625117;1.2181094399270511#-1.8922638244324676E-16;-2.23763073992676E-16#-0.7453842231975073;-0.73086566395623054#1.3705801214752449E-15;1.3075613690461124E-15#0.5324173022839348;0.52204690282587785#-1.8922638244324676E-16;-2.23763073992676E-16#-0.41410234622083752;-0.40603647997568343
1.3705801214752449E-15;1.3075613690461124E-15#-0.74538422319750497;-0.73086566395623276#-1.8922638244324676E-16;-2.23763073992676E-16#1.2423070386625088;1.2181094399270544#2.6718981909363426E-16;2.1203697876423444E-16#-3.7269211159875302;-3.6543283197811589#7.965051241138287;5.7402055016148088#-3.726921115987532;-3.654328319781158#2.6718981909363426E-16;2.2970672699458736E-16#1.2423070386625117;1.2181094399270511#-1.8922638244324676E-16;-2.23763073992676E-16#-0.7453842231975073;-0.73086566395623054#1.3705801214752449E-15;1.3075613690461124E-15#0.5324173022839348;0.52204690282587785#-1.8922638244324676E-16;-2.23763073992676E-16
0.53241730228393114;0.52204690282588162#1.3705801214752449E-15;1.3075613690461124E-15#-0.74538422319750497;-0.73086566395623276#-1.8922638244324676E-16;-2.23763073992676E-16#1.2423070386625088;1.2181094399270544#2.6718981909363426E-16;2.1203697876423444E-16#-3.7269211159875302;-3.6543283197811589#5.7199108500571345;5.7402055016148088#-3.726921115987532;-3.654328319781158#2.6718981909363426E-16;2.2970672699458736E-16#1.2423070386625117;1.2181094399270511#-1.8922638244324676E-16;-2.23763073992676E-16#-0.7453842231975073;-0.73086566395623054#1.3705801214752449E-15;1.3075613690461124E-15#0.5324173022839348;0.52204690282587785
-1.8922638244324676E-16;-2.23763073992676E-16#0.53241730228393114;0.52204690282588162#1.3705801214752449E-15;1.3075613690461124E-15#-0.74538422319750497;-0.73086566395623276#-1.8922638244324676E-16;-2.23763073992676E-16#1.2423070386625088;1.2181094399270544#2.6718981909363426E-16;2.1203697876423444E-16#-3.7269211159875302;-3.6543283197811589#4.8636593478648713;5.7402055016148088#-3.726921115987532;-3.654328319781158#2.6718981909363426E-16;2.2970672699458736E-16#1.2423070386625117;1.2181094399270511#-1.8922638244324676E-16;-2.23763073992676E-16#-0.7453842231975073;-0.73086566395623054#1.3705801214752449E-15;1.3075613690461124E-15
-0.41410234622083592;-0.40603647997568504#-1.8922638244324676E-16;-2.23763073992676E-16#0.53241730228393114;0.52204690282588162#1.3705801214752449E-15;1.3075613690461124E-15#-0.74538422319750497;-0.73086566395623276#-1.8922638244324676E-16;-2.23763073992676E-16#1.2423070386625088;1.2181094399270544#2.6718981909363426E-16;2.1203697876423444E-16#-3.7269211159875302;-3.6543283197811589#5.3962967345614974;5.7402055016148088#-3.726921115987532;-3.654328319781158#2.6718981909363426E-16;2.2970672699458736E-16#1.2423070386625117;1.2181094399270511#-1.8922638244324676E-16;-2.23763073992676E-16#-0.7453842231975073;-0.73086566395623054
