0.89575547471932782;0#0.27273969105952622;0.25741093192707343#-0.024905193235490859;0.1440492964928981#-0.048899928760118845;-0.0037639791130406825#-0.0013237872581349851;-0.0016386497339601512#-0.008332007739286296;-0.0028288258234045842#0.0031507808535574133;0.0061204177373051505#0.020668481408532086;0.0080057152456359231#-0.064560047102448323;-0.0071374953254314628#-0.0019630459566199222;-0.015853886515364332#-0.047763929671913452;-0.018257046136531743#-0.0085256917534864852;0.033866316153881595#0.017258599914903645;0.0077655036680867708#0.0043455598189181379;0.0016185066610663699#0.0050603947071637513;-0.014617862942265244
-0.3404587701945242;-0.26061917628797582#0.78008271999194101;0#0.2308753946861565;0.30492378258755143#-0.050954979127343127;0.091152153968802829#-0.0056457987835920806;-0.001580323453822451#0.0038080326109485672;0.004875637610543178#0.020030782969704349;0.0071674765225072622#-0.0050745359126109953;-0.014565347755434693#-0.070952581324031094;0.17397669892313689#-0.051376689419968286;-0.019299101701054502#-0.015093435365801043;0.054102095643954705#0.042760475204352409;0.024083167799188541#0.025993480131234089;-0.037026653124602689#0.0054115204876662203;-0.010482698784883114#-0.012856498146435939;-0.0096017432320077249
0.022126117502147997;0.090098535716184147#-0.27702927249669917;-0.36955256538348774#0.69517943150909234;0#0.080380382861118843;0.23832361979665467#0.0038229955418791362;0.0033818339605995815#0.018342590521045268;0.0049153937771738232#-0.010962749455910413;-0.014748457225157304#-0.056247975759072581;-0.017866312164786281#0.16044965922119778;0.37083326780748793#0.011179177742529238;0.059415014174976515#0.22891702677815054;0.14489222529845441#0.11442756134351456;-0.0850969886729777#-0.034827321861106382;-0.063956485880769895#-0.0089356580714146164;-0.011372739836884718#-0.029308092056598147;0.032651476490913864
0.047774452574425356;0.025092772179378185#-0.021074238832634089;0.15898854394382164#-0.27144126917238598;-0.38473257902091113#0.11256618966838072;-0.22249329110787897#0.012889195591349538;0.0021119823671055652#-0.015298617798478222;-0.01323133908135183#-0.055972849371004697;-0.012926728495438486#0.036703371544451753;0.062045929493419291#0.59189739446658496;0#0.29537872601399384;0.14046390458297026#0.50718103921364566;0#0.055221667698622794;-0.23814381378247437#-0.15554833625068218;0.015359877066458714#-0.029780281130823438;0.016306194638267112#0.0066287717527255974;0.066260163786452247
-0.0060295071031068641;-0.024033824933277177#0.061385584628163299;0.026818717501090963#-0.033320247881723497;0.19065411709258878#-0.071204934670328304;0.075179102744166254#-0.015816721117648355;-0.0088717946176172513#-0.051441941844894097;-0.0062734139689361781#0.070280253400758275;0.060484531556137151#0.35728327033028334;0.12585172173171408#-0.2901071814417025;-0.31056975613257304#0.51524060331789534;0#0.19989302486758165;-0.29462334545336066#-0.42148079333993166;0.077812018782835987#-0.1600924237374117;0.2041806586556453#-0.017892359261507701;0.046911227632642986#0.10988571249208143;0.012261590672015849
-0.020114233554516737;-0.011165962519275147#0.00088227744075516934;-0.046496577881182909#0.07339952763169233;0.026593640259577573#-0.0096681391452454277;0.019886741377486014#-0.036603959354561566;-8.723139950819243E-05#0.10071284266093748;0.05176418668371506#0.40512013451684664;0.097607323909168806#0.52566062105851163;0#-0.033126890212431391;0.16027792911638811#0.18239135619492058;-0.16959893905250054#-0.21172481065439275;0.042096173710417704#0.31813146872750714;0.090020078535635512#0.48741071658594487;0#0.059460237375646048;0.020795598782061615#0.16100568235240562;-0.14052704827262844
0.0029816032070677087;0.012316464610121517#-0.026554218723413219;-0.010857501846802731#-0.0014660932698636628;-0.061014118497539162#0.014124560201633468;-0.032938514267838524#0.11354728634170504;0.031629408604197419#0.44184819395219432;0.06370645399712975#0.51472582004937006;0#0.1582308105961697;-0.09464138295873091#0.10217340049734727;0.025124244021190009#-0.18568021318328307;0.027650583138792272#0.0069669194678765181;0.098524582936458188#-0.034071942390514011;-0.055160269197764039#-0.3719419044675934;-0.1428341608552719#0.15014840971095886;-0.087291506872850297#-0.47455243444826173;0.037157427636951249
0.012416097942434748;0.0071531094285114741#-0.00026090262062777663;0.025160915061659177#-0.030381710025985539;-0.012439702925337469#0.016092369922121794;-0.0050811265834124755#0.45339269570230251;0.026848294844913502#0.52460692962357525;0#0.11304307063677489;-0.03990978375727279#-0.19987152385828891;0.022761192277235623#-0.00091764279182776946;-0.045210564267076536#-0.035153135964697275;0.059163615575871381#0.079882092703129251;-0.081428598778998926#-0.10922626710426915;-0.016142423446965183#0.03659626727450678;0.057648191561270344#-0.46563137318762537;0.046996694278517652#0.43944554491009791;0.061043735276336601
-0.0020207114542346526;-0.0084513595630257982#0.017088473000119616;0.0069308573117285409#0.0042174627475049719;0.036664883207534672#-0.0037854132603699128;0.0301845075527283#0.67765024393819628;0#0.071776217215542448;-0.0043984964213020627#-0.24153530783203339;0.013127178273336456#-0.037554542080145623;0.013115358527146879#-0.06324723798782092;-0.013758625200570607#0.13204986431424615;-0.072064123735438856#0.0071486542584478863;-0.021407108785361839#0.020489687181891356;0.00085625689725055912#0.16101388666512886;0.043072501458771867#0.63370169333465476;0#-0.055814056823285343;-0.011611010941220837
-0.0095594075684808117;-0.0056268154611160475#0.00041205586524038524;-0.018361694133366902#0.016838038105443362;0.011231448900657878#-0.025986838615189155;-0.00079669963856540671#0.53093013242048981;0.019410762376458661#-0.46069349778385099;0.0098618528815861885#-0.0033108037141247079;-0.02705633523374637#0.20453776973213542;-0.040959574567876092#0.0049298386599537555;0.012337138702875356#0.01626025811799383;0.023751158260741652#-0.067323658595030117;0.088569567507066946#0.11002277346486007;0.025206941492655659#-0.034234263984312466;0.021121711708061864#-0.52411424854759492;0.033085600930066829#-0.37454860482963609;-0.063472896709806492
